,open,high,low,close,volume,BB-upper,BB-middle,BB-lower,ema5,ema20,sma50,sma200,sar,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,willr
834,5422.06982421875,5469.9599609375,5385.06982421875,5408.259765625,151757800,5461.764012749241,5354.21796875,5246.671924750759,5340.846503965254,5086.90904210948,4703.364833984375,3965.1454077148437,4970.415478021245,35.98808958088991,193.53374900042945,168.8302082288629,24.703540771566566,569.85986328125,72.53526724876225,92.386785647949,95.0953182695942,-8.724452244805526
835,5410.240234375,5537.580078125,5409.27978515625,5536.31982421875,443155800,5567.347056388882,5399.88388671875,5232.420717048617,5406.0042773830855,5129.71006897703,4729.8172265625,3966.0292578125,5040.35170562952,37.46221612048275,205.66501692274323,176.19716996763896,29.467846955104278,710.6796875,75.93062070973909,92.59619920507858,93.68859320435377,-0.16264906872222487
836,5543.33984375,5553.5498046875,5463.77978515625,5483.08984375,579805700,5566.678046863877,5440.07587890625,5313.473710948623,5431.699466172057,5163.365285622074,4755.442822265625,3966.4391577148435,5119.908245228798,38.892909975776114,208.57954443790095,182.67364486169134,25.905899576209606,487.849609375,71.94898450439364,84.89891940671413,89.96063475324725,-8.909961853789738
837,5464.97998046875,5515.259765625,5344.52001953125,5349.02001953125,530375400,5568.312312293796,5439.1478515625,5309.983390831205,5404.139650625121,5181.046688851519,4775.637626953125,3966.3536083984377,5197.963725931364,38.664885391592286,197.79100258830476,185.69711640701402,12.093886181290742,258.27001953125,62.98969539026093,61.886393980178646,79.79383753065713,-25.863661566921344
838,5311.89990234375,5650.9501953125,5290.490234375,5647.419921875,747377800,5691.504364039169,5484.821875,5278.139385960831,5485.233074375081,5225.463187234708,4800.830029296875,3967.6042578125,5261.969220107469,39.11892864945559,210.88839360435213,190.73537184648166,20.153021757870476,523.919921875,71.49699686745906,61.69315039661351,69.49282126116877,-0.3974637087597043
839,5636.240234375,5760.6298828125,5614.2900390625,5657.1201171875,575320900,5762.340641178328,5534.5939453125,5306.847249446672,5542.528755312554,5266.573371039736,4826.78302734375,3969.5872094726565,5290.490234375,39.98055584629742,219.52040050961114,196.49237757910754,23.028022930503596,462.85009765625,71.72453043448992,62.78507228325225,62.121538886681485,-11.424414061447425
840,5667.18017578125,5745.490234375,5598.0498046875,5701.47021484375,565469500,5831.783789060039,5567.6240234375,5303.464257814961,5595.509241822952,5307.99211806869,4853.83962890625,3972.146311035156,5290.490234375,40.59108375818672,227.31961142494674,202.65782434827537,24.661787076671374,393.47998046875,72.79388130713565,88.14012753337464,70.87278340441348,-7.615034096979982
841,5699.43994140625,5814.7900390625,5683.8798828125,5795.47998046875,552668600,5930.075739404169,5630.10205078125,5330.128362158331,5662.166154704885,5354.4195335353625,4881.278828125,3974.7009619140626,5384.5181640625,41.4324375126425,238.33892194778855,209.794043868178,28.544878079610555,513.35009765625,74.9559891786302,87.23891477543715,79.3880381973547,-2.571485234783683
842,5795.68017578125,5884.22021484375,5766.990234375,5870.7900390625,473920300,5906.398082330473,5734.4560546875,5562.514027044527,5731.7074494907565,5403.597676918899,4911.48482421875,3979.0530126953126,5470.572539062499,42.46727130487727,250.26381182418572,217.88799745937953,32.37581436480619,517.1298828125,76.56285694611505,93.82385212452311,89.73429814444499,-1.7737791524037754
843,5888.81005859375,5916.7998046875,5691.2099609375,5721.4599609375,562982700,5900.134339621433,5749.2640625,5598.393785378567,5728.291619973004,5433.870275396861,4939.370419921875,3983.2464624023437,5553.302074218749,42.53106744967887,244.84229410684202,223.27885678887202,21.56343731797,302.41015625,67.33695713689801,77.59063089807567,86.217799266012,-25.653330939357602
844,5742.06982421875,5804.9501953125,5664.18994140625,5804.919921875,590325700,5901.1037428362715,5778.8240234375,5656.544304038728,5753.83438727367,5469.208336966208,4968.59681640625,3987.912561035156,5626.0016203125,42.283077320648275,244.46221535343193,227.515528501784,16.94668685164794,396.66015625,69.54574568262397,67.11844669201871,79.51097657153919,-16.108032715201432
845,5820.740234375,5947.43017578125,5807.60986328125,5882.3798828125,648420100,5931.22972373787,5815.00595703125,5698.7821903246295,5796.682885786613,5508.558007999188,4998.773818359375,3992.142409667969,5664.18994140625,42.686478181441196,247.5576808453079,231.52395897048876,16.03372187481915,346.06005859375,71.47382469548481,60.216955775870225,68.30867778865489,-9.67348195393836
846,5895.77978515625,5977.06005859375,5847.89990234375,5973.14013671875,612227800,6018.341405970571,5850.53798828125,5682.73457059193,5855.501969430658,5552.803925020098,5030.223017578125,3997.5124609375,5664.18994140625,43.17849213754959,254.40186715943764,236.09954060827855,18.302326551159098,490.05029296875,73.58412818748242,80.22702148526992,69.18747465105298,-0.5709429305985726
847,5972.14990234375,5993.89990234375,5863.06982421875,5970.080078125,561025400,6064.521619435438,5870.39599609375,5676.270372752062,5893.694672328772,5592.544511030089,5063.379619140625,4003.2713623046875,5726.76396484375,43.70364590581307,256.62084757859157,240.20380200234115,16.417045576250416,621.06005859375,73.38700430045219,89.51871911469014,76.65423212527679,-3.386337337036464
848,5989.080078125,6047.97998046875,5947.56005859375,5952.919921875,510106800,6046.362843521874,5916.68798828125,5787.013133040626,5913.436422177515,5626.865978729605,5097.977216796875,4009.9850610351564,5780.19115234375,44.40871287854879,254.06600954426995,242.9762435107269,11.089766033543043,305.5,72.21863388038847,88.91795473701514,86.22123177899176,-12.549352527074998
849,5951.080078125,6004.7099609375,5860.5,5918.56982421875,407737100,6008.397041981531,5939.41796875,5870.438895518469,5915.14755619126,5654.647297347618,5132.65181640625,4018.0586596679686,5833.74891796875,44.00602387311819,246.4288379431573,243.66676239721298,2.7620755459443274,261.44970703125,69.82230193353091,71.38962774049321,83.2754338640662,-17.084080268722698
850,5915.10986328125,6108.68994140625,5866.85009765625,6094.75,454346400,6101.2305828606195,5981.8919921875,5862.553401514381,5975.01503746084,5696.561840457369,5168.325615234375,4027.37041015625,5860.5,44.11452364074701,251.69125213061125,245.27166034389262,6.419591786718627,393.27978515625,74.49653755601126,72.0160292326125,77.44120390337365,-1.7037333656387612
851,6058.75,6121.9501953125,6003.91015625,6009.89013671875,738148000,6110.037067096607,5989.2419921875,5868.446917278393,5986.64007054681,5726.4026305775005,5203.0094140625,4035.507060546875,5860.5,44.27334015509101,246.17650204842357,245.4526286847988,0.7238733636247616,214.41015625,68.95629967567871,65.98529870562555,69.79698522624379,-13.4775050944604
852,6014.3798828125,6113.2900390625,5962.85986328125,6113.2900390625,564222600,6170.614421560253,6017.883984375,5865.153547189748,6028.856726718707,5763.2490504332145,5238.061611328125,4043.6583618164063,5866.85009765625,43.92541968690866,247.29882394252581,245.82186773634422,1.4769562061815975,242.5,71.71642679172909,82.82713803961691,73.60948865928502,-1.653015803188971
853,6126.9599609375,6162.3701171875,5915.740234375,5916.27978515625,758120400,6177.870790831834,6010.55595703125,5843.241123230666,5991.331079531222,5777.823406121122,5267.4930078125,4052.58576171875,6162.3701171875,43.85129182965163,229.6439980614232,242.58629380136,-12.94229573993681,194.81982421875,60.65145716395959,57.43492077856008,68.74911917460088,-43.60827115030526
854,5893.0,5902.43994140625,5587.919921875,5672.27978515625,883223100,6282.3342464469215,5961.29794921875,5640.261651990578,5884.980648072898,5767.771632695896,5290.73080078125,4061.4877612304685,6162.3701171875,40.7957390342525,193.73045643877686,232.81512632884338,-39.08466989006652,-132.64013671875,50.300321057124144,43.28368094029813,61.18191325282507,-85.314677587435
855,5653.85009765625,5788.47021484375,5513.43017578125,5788.35986328125,756179100,6212.626420472492,5900.019921875,5587.413423277509,5852.773719809015,5769.732416561168,5314.77599609375,4072.534560546875,6162.3701171875,38.28751829508675,172.64526104138986,220.78115327135268,-48.13589222996282,-94.02001953125,54.29653267387816,25.176454950523492,41.96501888979393,-57.63403206401064
856,5782.490234375,5784.2900390625,5533.1201171875,5687.0400390625,657492700,6163.591405928287,5835.44990234375,5507.308398759214,5797.529159560177,5761.856952037486,5336.425400390625,4083.3073107910154,6123.433720703125,35.95845618014713,146.07556059531635,205.8400347361454,-59.764474140829066,-286.10009765625,50.48108914249172,27.934710067938852,32.13161531958685,-73.24716014473724
857,5685.56005859375,5691.68994140625,5383.27978515625,5464.080078125,722064200,6003.630389926748,5705.60791015625,5407.585430385752,5686.379465748451,5733.497249760107,5354.37740234375,4091.823410644531,6086.833508007812,34.704395252674715,105.80818517850275,185.83366482461687,-80.02547964611412,-506.0,43.27460861335082,26.49663830684068,26.535934441767704,-89.62889287072952
858,5458.3798828125,5507.60009765625,5243.7099609375,5376.009765625,819977500,5903.358690021949,5597.55390625,5291.7491224780515,5582.922899040635,5699.45082269962,5369.556201171875,4100.280009765625,6030.549210179687,34.234475399802356,66.02832839691382,161.87259753907625,-95.84426914216243,-576.91015625,40.79712171490993,19.06933971841688,24.500229364398834,-85.59861295960064
859,5388.830078125,5580.81982421875,5382.580078125,5529.740234375,548541300,5868.173981584594,5569.04599609375,5269.918010602905,5565.19534415209,5683.287909525847,5388.1916015625,4108.787410888672,5951.865285255469,33.22083477837347,46.372713572057364,138.77262074567247,-92.3999071736151,-388.82958984375,46.5494718886208,27.65363186704963,24.406536630769093,-68.86440850933552
860,5542.740234375,5698.2099609375,5420.080078125,5683.31005859375,481840700,5792.326928928424,5548.03603515625,5303.745141384076,5604.566915632643,5683.290018960885,5407.5998046875,4118.639261474609,5881.049752823672,31.43745395294113,42.69513564328554,119.55712372519508,-76.86198808190954,-411.43994140625,51.607815640002585,51.30328613996236,32.67541924180966,-52.14769088813957
861,5688.0,5729.58984375,5608.9501953125,5681.85009765625,374599600,5788.950528321197,5546.998046875,5305.045565428803,5630.327976307179,5683.152883598539,5424.49880859375,4129.620112304688,5817.315773635055,29.56884686381926,39.21082402153206,103.48786378446248,-64.27703976293041,-328.0400390625,51.557861525278156,74.66678827553767,51.20790209418325,-52.30661374199008
