,open,high,low,close,volume,typical,intra diff,inter diff,derivative,1-direction,1-std_err,5-direction,5-std_err,20-direction,20-std_err
1389,5101.43994140625,5187.41015625,5064.6298828125,5167.5498046875,0.0,5139.86328125,1.2959059410787912,0.6550527340562367,40.13873291015625,1.4391974433154961,30.836979368714335,1.5410128889565402,5.579808825978785,0.0,0.0
1390,5214.9501953125,5229.47021484375,5166.72998046875,5225.22021484375,0.0,5207.14013671875,0.19693418242960956,1.1160107272490531,11.69378662109375,-1.2672890092364573,15.66292851730289,-1.4977681444519195,7.658919621070789,0.0,0.0
1391,5189.5400390625,5233.02001953125,5149.1201171875,5186.759765625,0.0,5189.63330078125,-0.053574563768126575,-0.7360541304937152,9.44488525390625,-1.462806097619838,17.625469045079274,-1.5408262814908575,4.333671292211917,0.0,0.0
1392,5158.27978515625,5221.91015625,5142.7998046875,5189.72021484375,0.0,5184.81005859375,0.609513849519654,0.057077045256081343,21.678955078125,0.9892214409378381,19.187785800582194,1.5431249402757206,7.44480045954608,0.0,0.0
1393,5172.93017578125,5209.0400390625,5131.52001953125,5143.02001953125,0.0,5161.193359375,-0.5782052962948174,-0.8998595951074027,-1.52630615234375,-1.5110768651170332,14.84843590644154,1.5485993778227902,4.4509312459314945,0.0,0.0
1394,5147.72021484375,5255.240234375,5147.72021484375,5252.39990234375,0.0,5218.453450520833,2.0335154812444944,2.12676369909346,52.69488525390625,1.5224124329854924,30.213750021512617,1.5550768756600557,5.772757706626435,0.0,0.0
1395,5184.81982421875,5198.93994140625,5082.2099609375,5101.41015625,0.0,5127.52001953125,-1.608728380090203,-2.8746810772419416,-16.6873779296875,-1.543552067524218,18.881306928304483,0.0,0.0,0.0,0.0
1396,5102.39990234375,5176.330078125,5099.6201171875,5175.56982421875,0.0,5150.506673177083,1.4340295405185692,1.4537091842711996,37.0274658203125,1.5008823552833426,21.448911867018367,0.0,0.0,0.0,0.0
1397,5205.31982421875,5261.580078125,5205.31982421875,5226.64013671875,0.0,5231.180013020833,0.4095869844692953,0.9867572892364377,15.02764892578125,0.6562216316181922,14.533137298340579,0.0,0.0,0.0,0.0
1398,5256.5400390625,5266.72998046875,5177.830078125,5187.89013671875,0.0,5210.816731770833,-1.3059902870252589,-0.741394069351922,-14.6312255859375,-1.5368937266187617,14.004251048249927,0.0,0.0,0.0,0.0
1399,5193.85009765625,5288.97998046875,5193.85009765625,5269.1201171875,0.0,5250.650065104167,1.449214323016676,1.5657613852271464,40.11749267578125,1.494422468597707,25.695083863171053,0.0,0.0,0.0,0.0
