,open,high,low,close,volume,intra-diff,inter-diff,intra-derivative,inter-derivative,1-rad,1-err,3-rad,3-err,5-rad,5-err,20-rad,20-err,BB-upper,BB-middle,BB-lower,ema5,ema20,sma50,sma200,sar,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,willr
2918,4363.47021484375,4387.47998046875,4351.02001953125,4359.47021484375,117144100.0,-0.09167015707802269,-0.23365465038123925,3.0574951171875,-8.170166015625,-1.3672968385724533,1.4440440414257523,-1.3569683109155408,0.891010428091788,-1.3593521577983363,0.5583764278893071,0.2800772108841731,0.17684602613792158,4407.510251395887,4377.27001953125,4347.029787666613,4368.749839334232,4328.4012398230625,4268.089599609375,4020.6727075195313,4348.66015625,19.48618643349632,37.380549946545216,34.518504587768135,2.862045358777081,20.1904296875,59.35373661953356,31.72661434500417,52.68164941561997,-31.129020894406814
2919,4363.2099609375,4373.14990234375,4342.2099609375,4353.33984375,88462800.0,-0.22621229039776164,-0.14062192862051065,0.16619873046875,-18.130126953125,-1.4071217720133165,1.4020146725472917,-1.43476208729147,0.9130048140297754,-1.0458015486778287,0.7834794105772449,0.17535706632082818,0.18237055788373913,4404.288881568101,4370.6580078125,4337.027134056899,4363.613174139488,4330.776344958961,4272.148193359375,4023.314757080078,4409.08984375,18.710514096367337,34.75968029593787,34.56673972940208,0.19294056653578906,-13.01025390625,57.95706340894134,23.104838556805515,36.857603056828964,-41.092380116033
2920,4347.2998046875,4350.10009765625,4304.5498046875,4323.2099609375,108171400.0,-0.5541334812939516,-0.6921095961703254,-3.33990478515625,-21.33984375,-1.4861238994720916,1.4515321852309027,-1.3054649402878389,0.9821225200802624,1.1398976244080932,0.7588930555054033,0.013714057409056313,0.189994720980667,4388.816429530117,4354.89404296875,4320.971656407383,4350.145436405493,4330.055736956917,4275.121396484375,4025.9153063964845,4407.75224609375,17.93934974309631,29.90664726502382,33.63472123652643,-3.72807397150261,-48.18017578125,51.538026359815206,18.55908296154325,24.463511954451096,-63.30060607805594
2921,4293.64990234375,4310.66015625,4276.009765625,4310.66015625,119528000.0,0.3961723543637014,-0.2902890398776408,10.71014404296875,-9.4599609375,1.0227016199805188,1.460096868185659,1.3615335271949107,0.9272649841611778,1.3527322783390372,0.6082179897238273,-0.25104612072214616,0.19299996536742955,4388.235639157588,4343.2720703125,4298.308501467412,4336.983676353661,4328.208538794353,4276.949794921875,4028.6967565917967,4403.6241484375,17.95033468488831,24.762472895190513,31.860271568259247,-7.097798673068734,-42.48974609375,49.09876526833967,22.918939871302715,21.52762046321728,-73.96275151532942
2922,4304.740234375,4311.68017578125,4288.6201171875,4304.2900390625,113853600.0,-0.010458129596416014,-0.147775908018729,2.71368408203125,18.989990234375,-1.1819924688888421,1.375387160370018,1.4081200660374036,0.920682688918311,1.350007813913019,0.6039478512277903,-0.5884644266943247,0.17956955943243702,4374.863405032626,4330.19404296875,4285.524680904874,4326.085797256607,4325.930586438939,4278.409599609375,4031.2720068359376,4395.96728546875,17.92479941098492,19.9417859307041,29.476574440748216,-9.534788510044116,-37.7197265625,47.860530063089854,25.8284901301059,22.435504320984077,-78.74943129283649
2923,4327.7001953125,4352.16015625,4327.10009765625,4348.64013671875,121016100.0,0.4838584111933369,1.030369637123936,10.9849853515625,23.10009765625,1.3119074368732535,1.4250456874713044,1.2329830363966954,0.9934628169635216,1.2051176739848282,0.5753745216837975,-0.7607677020689059,0.15481257978287502,4367.56429829111,4328.02802734375,4288.49175639639,4333.603910410655,4328.0934007513015,4281.108603515625,4033.653907470703,4388.769834278125,16.67548695516813,19.475537142721805,27.476366981142935,-8.00082983842113,-39.15966796875,56.15172187914595,43.70237654862211,30.816602183343694,-45.42355841906747
2924,4360.33984375,4375.7998046875,4346.240234375,4350.490234375,110897300.0,-0.2258908646562992,0.04254428046662845,0.0013427734375,17.489990234375,-1.4032025682597449,1.4014663764859308,1.2249023004208308,1.0082805427219506,1.1909153678209832,0.6361622265428021,-0.8300629584825722,0.1438440750131997,4365.575130964178,4327.45810546875,4289.341079973321,4339.232685065436,4330.226432524987,4283.444208984375,4036.2097583007812,4382.004230158937,16.140787498959575,19.03588520286121,25.78827062548659,-6.75238542262538,-35.90966796875,56.46274747136732,58.25869370745274,42.596520128727036,-44.033344585173985
2925,4345.240234375,4388.419921875,4335.0400390625,4383.6201171875,108790800.0,0.8832626216815005,0.7615206799161912,21.06494140625,21.469970703125,1.4102717811463052,1.4998092293223362,1.1320016559764567,1.0125238488550095,1.2976409901384123,0.6361829579780937,-0.8594439303344902,0.13903678271218217,4397.659888772395,4339.54013671875,4281.420384665104,4354.028495772791,4335.311545349989,4287.4712109375,4038.9686584472656,4276.009765625,15.956425242497259,21.11733504467611,24.854083509324493,-3.7367484646483824,-18.40966796875,61.70157845243123,81.71197564931141,61.22434863512888,-19.138647137384975
2926,4374.9501953125,4396.669921875,4363.85986328125,4393.43017578125,102074400.0,0.422404362192516,0.2237889764965324,11.03125,-5.175048828125,1.1547041132392524,1.4517372629426502,1.1498417136728352,1.0147357124632048,1.145953186718441,0.647734201423911,-0.8396682904834659,0.14193139828266238,4418.846286628605,4356.094140625,4293.341994621395,4367.162389108944,4340.846653010109,4291.108818359375,4041.596608886719,4278.25796875,15.987553354622028,23.290015976143877,24.54127000268837,-1.251254026544494,24.66015625,63.11684366793564,89.12296414541379,76.3645445007261,-11.767101574768482
2927,4378.72021484375,4399.8798828125,4371.64990234375,4373.27001953125,119412600.0,-0.12447005163801005,-0.45887052811565565,1.48492431640625,15.044921875,-1.3501358897131077,1.415761472635135,1.3802451011254897,0.9838239415136316,0.4520724675436754,0.7547975092394371,-0.7702510796633908,0.1528630447586927,4405.465275470561,4369.89013671875,4334.314997966939,4369.19826591638,4343.934592678789,4294.286416015625,4044.322608642578,4282.994446875,16.097345422093575,23.118627991098947,24.256741600370486,-1.1381136092715387,3.58984375,58.345189215196314,85.38985077200137,85.40826352224231,-26.915992779253564
2928,4380.72998046875,4424.27978515625,4373.2998046875,4423.52001953125,102514200.0,0.9767787390064463,1.1490257810649904,22.41876220703125,27.409912109375,1.4422929284894728,1.498876175690602,0.49727463265786925,1.0647917673849396,-1.2971881049220004,0.7736604448511615,-0.7326281989699032,0.15582768657398238,4432.909348659208,4384.86611328125,4336.8228779032925,4387.305517121336,4351.514157140929,4297.931220703125,4047.102608642578,4290.00757303125,16.78727988805213,26.72943651573769,24.751280583443926,1.9781559322937632,64.0498046875,65.37226522900535,86.52935984601805,87.01405825447786,-0.5124202636527397
2929,4424.77001953125,4435.31005859375,4417.56005859375,4428.08984375,81185200.0,0.07502817556835857,0.10330741578138611,3.46368408203125,-13.510009765625,-0.661837074192244,1.3258230141490521,-1.3628670757057322,0.9332006451093526,-1.3608456933188011,0.6149962923130345,-0.600707228774879,0.1586273243844578,4443.905598867459,4400.38603515625,4356.866471445041,4400.900292664224,4358.807079675126,4301.460615234375,4049.676407470703,4300.74935000125,17.673674286496162,29.61835297254038,25.724695061263215,3.893657911277163,74.75,65.93507934229062,85.12856345583477,85.68259135795152,-4.532455470854905
2930,4417.10986328125,4422.89013671875,4388.10986328125,4396.5,108129500.0,-0.4665915931269132,-0.7133966307071951,-3.38116455078125,-26.244873046875,-1.467654538522772,1.40387316959799,-1.440350222430154,0.965766835030878,-1.27037521976987,0.6705650783204867,-0.29555312100488434,0.15348130382624217,4443.6389587003405,4402.96201171875,4362.285064737159,4399.433528442816,4362.396881610828,4304.68341796875,4052.1453076171874,4314.2054208604995,17.411740889902287,29.02423043331146,26.384602135672864,2.6396282976385947,73.2900390625,58.818263005643765,79.21007153493095,83.6226649455947,-24.362829390002055
2931,4395.240234375,4428.5400390625,4365.22998046875,4375.60009765625,107592100.0,-0.44685013040118415,-0.47537592047651545,0.5487060546875,-29.409912109375,-1.4891654679921855,1.4914422424977192,-1.3227950342880663,1.0862408028675286,-0.41846111405787256,0.7208724936478556,0.030612055425860058,0.14731408736501006,4445.547950568476,4399.39599609375,4353.244041619024,4391.4890515139605,4363.654330758011,4306.959619140625,4054.4162585449217,4326.315884633825,16.43920181042601,26.56076067363574,26.41983384326544,0.14092683037030085,64.93994140625,54.61791023298363,51.09303852763441,71.81055783946682,-37.48264351856109
2932,4358.2900390625,4365.41015625,4330.2099609375,4337.68017578125,140177100.0,-0.47288874986583807,-0.866622201039612,-3.32867431640625,-7.554931640625,-1.468097772983586,1.4059176589043239,0.6415610108685655,0.8975656580235688,-0.09317034317480163,0.7740097441750414,0.3861456470129003,0.1423530192510883,4458.82396370149,4392.27802734375,4325.73209098601,4373.552759603057,4361.1806017126055,4308.75822265625,4056.783759765625,4435.31005859375,15.947520990627748,21.303054009516927,25.39647787651574,-4.093423866998812,33.39013671875,47.93002127099557,22.529200467502335,50.94410351002269,-61.286693824004516
2933,4359.93017578125,4379.93994140625,4353.56005859375,4360.490234375,108533000.0,0.012845586309180831,0.5258584697208971,3.50750732421875,14.809814453125,-1.1861046635393895,1.4057311631618223,1.0864878857739697,0.8596742415664782,-1.2595337369767925,0.7913713745631122,0.5230337194491486,0.14286129260965072,4441.4801798113895,4379.6720703125,4317.863960813611,4369.198584527038,4361.114852442357,4310.84642578125,4059.144660644531,4433.208056640625,15.065632012909992,18.760604129045532,24.069303127021698,-5.308698997976165,11.85009765625,51.75680310869994,16.905376511214197,30.17587183545044,-46.967788209546754
2934,4353.72998046875,4371.27978515625,4340.02001953125,4367.2998046875,69258200.0,0.31168272445984324,0.15616524625644604,8.99615478515625,13.599853515625,0.7571125855382185,1.4423921768460595,-1.192099678432033,1.1859740610808207,-1.294477796027369,0.7790619225154074,0.6482910353721693,0.13679960720015658,4405.9329058139865,4367.5140625,4329.095219186014,4368.565657913859,4361.703895513323,4312.361826171875,4061.3957592773436,4431.148094726563,14.60289204390443,17.098073744727117,22.67505725056278,-5.576983505835663,16.8095703125,52.870375047834195,24.546112739194275,21.326896572637065,-42.6931128868618
2935,4370.3798828125,4392.169921875,4369.83984375,4387.68994140625,92325900.0,0.3960767497998444,0.4668820010218878,9.28253173828125,-29.094970703125,1.2449982119315937,1.405468925942144,-1.4564001146421068,1.1013905284485754,-1.326255441797456,0.7655589724152608,0.771163311142214,0.12982578807317477,4399.17500687309,4365.75205078125,4332.329094689409,4374.940419077989,4364.178757026935,4314.305625,4063.524559326172,4429.129332050781,13.560281190574118,17.227235218967508,21.585492844243724,-4.358257625276217,4.06982421875,56.13536488066789,41.662258766697846,27.7045826723689,-32.46311010215664
2936,4378.9599609375,4384.77001953125,4301.3798828125,4309.10986328125,128389000.0,-1.5951298545624442,-1.790921399970554,-15.77001953125,-35.885009765625,-1.5366729442404892,1.492550762798831,-1.2739443496159621,1.1589153680372293,-1.1089142961381706,0.7412353792411568,0.8937450407581755,0.10485047218841195,4406.294736564432,4352.45400390625,4298.6132712480685,4352.9969004790755,4358.934100479727,4315.323017578125,4064.981058349609,4427.150944628515,14.150798976740864,10.863612076631398,19.44111669072126,-8.577504614089861,-84.3203125,43.59967805664331,34.89667158310686,33.70168102966645,-94.22835038955263
2937,4307.72998046875,4322.81982421875,4295.7001953125,4315.919921875,99492600.0,0.19012197708266765,0.15803863929717393,6.461181640625,9.03515625,-0.24966064218116008,1.4154124585760237,-0.1720851869514518,0.9247128581510194,-0.7058108413506257,0.5907832534814738,0.869732773270937,0.11201873085410194,4409.062937623906,4348.101953125,4287.140968626095,4340.637907611051,4354.837512041182,4315.6226171875,4066.465908203125,4422.1201021558745,14.805971425253341,6.297318139811068,16.81235698053922,-10.515038840728153,-57.35009765625,44.75116179596204,29.309980260060467,35.28963686995519,-85.51697846607979
2938,4316.93017578125,4339.5,4310.4599609375,4327.18017578125,149874600.0,0.23743724319434983,0.26090043629350096,7.4737548828125,-9.780029296875,0.16935811275957793,1.4278303811452693,-1.146636002836238,0.9450326444090613,0.16898926274723144,0.6738031152836231,0.5197023455223635,0.20645416179927079,4402.808606329337,4341.43994140625,4280.071276483163,4336.151997001117,4352.2034800164265,4315.83822265625,4068.113009033203,4414.534907745272,14.911716862064377,3.5462269836580163,14.15913098116298,-10.612903997504963,-96.33984375,46.68924784194612,20.701922257336843,28.302858033501522,-77.45146386589303
2939,4322.47021484375,4336.81005859375,4295.39013671875,4296.35986328125,89885900.0,-0.6040608787270463,-0.7122493459481509,-4.6138916015625,-3.2451171875,-1.4874829999387265,1.4338240977272358,-0.9610250532543554,1.0260815180500715,1.047133363374435,0.6774620230732084,-0.03093334587840808,0.2591749686669478,4390.90493200605,4327.251953125,4263.59897424395,4322.887952427828,4346.885040327362,4315.618017578125,4069.486608886719,4407.404824999306,15.324412815796503,-1.1081995857912261,11.105664867772138,-12.213864453563364,-131.72998046875,42.313955580804496,18.197877097598216,22.73659320499864,-99.30694174960567
2940,4301.240234375,4323.9599609375,4281.75,4320.68994140625,92418800.0,0.45218834502221605,0.566295163795205,12.56988525390625,10.420166015625,1.0160816886586659,1.4771129646835577,1.2644651584842272,1.041845120794155,1.1558998768088364,0.6283269987617319,-0.5951332639869782,0.2897540758661176,4334.963783378746,4313.851953125,4292.740122871255,4322.155282087302,4344.390269001542,4316.87162109375,4071.017258300781,4398.443649936861,15.983905887998793,-2.8013401007638095,8.324263874064949,-11.125603974828758,-75.81005859375,46.57054793078746,23.810797704717174,20.903532353217543,-74.64188164367184
2941,4291.3798828125,4325.2001953125,4275.5498046875,4317.2001953125,105353300.0,0.6016785557348,-0.08076826018703384,15.888916015625,11.455078125,1.2256163167020488,1.4904547849999492,1.3274886881512022,1.0327887792930721,1.2303942000175752,0.625491851903584,-0.9349139194838437,0.30454167166271034,4336.115006061611,4315.47001953125,4294.825033000889,4320.503586495702,4341.800738174014,4319.039228515625,4072.860009765625,4386.774284943175,16.721939738682718,-4.374334892328989,5.784544120786161,-10.15887901311515,-58.39990234375,46.04572162687058,34.6432778419348,25.550650881416857,-73.92944139320088
2942,4325.240234375,4347.72021484375,4315.72998046875,4343.60009765625,84682600.0,0.4244819313233595,0.6115051688456399,10.88372802734375,17.344970703125,1.1620849544993064,1.448397761615348,0.47373597781852483,0.928315877879286,1.1337146588554083,0.595494863096575,-1.0792606767917217,0.2928367620481392,4351.6084048320035,4321.0060546875,4290.403704542997,4328.202423549218,4341.972105743751,4321.668427734375,4074.6415100097656,4373.427347312494,16.653140508914763,-3.4509131330305536,3.937452670022818,-7.388365803053372,5.919921875,50.58279304208537,65.73965582071793,41.39791045579009,-57.40474160194872
2945,4331.9599609375,4352.14990234375,4308.919921875,4351.89013671875,68110400.0,0.46007294529418535,0.1908564065778799,12.8775634765625,1.9599609375,1.0275545675471356,1.4815570391051036,1.189187196385784,0.9846739813900294,0.818041525960843,0.6563801214753409,-1.143022837991374,0.2837834483408075,4365.588633255306,4325.948046875,4286.307460494693,4336.098327939062,4342.916680122322,4324.059033203125,4076.3847607421876,4361.682042197494,16.748699146544695,-2.026794243887707,2.7446032872407127,-4.77139753112842,-8.60009765625,51.94922822124109,86.36047553028796,62.24780306431368,-50.101173226436536
2946,4325.97021484375,4347.52001953125,4320.009765625,4347.52001953125,81672200.0,0.49814963157989195,-0.10041883067376772,11.51995849609375,-1.56005859375,1.307776606264667,1.4368273202841093,1.2769097953503559,0.9886846504078531,0.635603023056139,0.6101141703641626,-1.1832187236001557,0.2723825796446745,4364.894355954596,4336.180078125,4307.465800295405,4339.905558469792,4343.355093399363,4326.09923828125,4078.1950610351564,4352.14990234375,16.83743216720106,-1.2365475480473833,1.9483731201830934,-3.1849206682304767,-19.77978515625,51.146355465632354,95.96926063632414,82.68979732911014,-52.95764129144273
2947,4369.27001953125,4376.27001953125,4344.6298828125,4348.77001953125,86122100.0,-0.46918592598676945,0.028752024013331056,-3.73248291015625,13.0048828125,-1.4638409397520988,1.383678575366215,-1.1412680724983029,0.9814638925109097,0.378991054213258,0.5705107017023222,-1.2287337216392353,0.25918562214716334,4366.959580323013,4341.79609375,4316.632607176987,4342.860378823611,4343.870800650019,4328.060439453125,4079.9399609375,4275.5498046875,15.951973206295857,-0.5036015892201249,1.4579781783024497,-1.9615797675225746,-38.919921875,51.37783018711875,88.77109930588058,90.36694515749768,-37.21476481966856
2948,4348.02978515625,4393.2001953125,4347.52978515625,4373.52978515625,89610600.0,0.5864725234186416,0.5693510007151132,15.27130126953125,-3.68994140625,1.2571400419460037,1.486849606413541,-0.6797020098176126,0.980634592123825,0.8786472604037224,0.5821538121322223,-1.2531899986872903,0.2512168569444364,4374.208467356838,4353.06201171875,4331.915556080662,4353.083514267824,4346.695465841089,4330.6200390625,4081.8610595703126,4277.564208984375,15.001751243580813,2.0515208681426884,1.5766867162704974,0.474834151872191,64.419921875,55.841033795416486,81.10437857701878,88.6149128397413,-16.719375134883876
2949,4355.83984375,4357.97021484375,4323.240234375,4341.39013671875,81129800.0,-0.331731825539528,-0.7348674872772535,-1.077392578125,-5.4599609375,-1.4434145543481716,1.4254675013264937,1.2414798483311653,0.7989441371008064,1.2593668813417227,0.47296200828654206,-1.2701774391316163,0.24421209594160764,4374.614451469685,4352.62001953125,4330.6255875928155,4349.185721751466,4346.190196400866,4333.03923828125,4083.9260607910155,4282.1896484375,14.437009215096705,1.4661716831069498,1.554583709637788,-0.08841202653083813,25.47021484375,49.49045788612671,62.62794405083909,77.50114064457962,-44.03730265451467
2950,4356.6201171875,4366.7099609375,4352.85009765625,4362.60986328125,69605700.0,0.13748607711100586,0.4887772325050244,3.9786376953125,18.89501953125,0.3898995522663239,1.281855710261821,1.1073088091096293,0.7851975347028822,1.159218235616634,0.4538720879630271,-1.274917077028332,0.239698380073805,4378.1044967508415,4354.76396484375,4331.423432936658,4353.6604355947275,4347.753974198998,4336.017431640625,4086.0136096191404,4286.6300703125,13.641204726065027,2.6835979826291805,1.7803865642360663,0.9032114183931141,35.4296875,53.269191697057686,57.79721793652788,67.17651352146204,-26.001045868818167
2951,4373.16015625,4379.18017578125,4360.81005859375,4379.18017578125,83582700.0,0.13765833667551264,0.37982567819018703,4.55377197265625,13.455078125,-0.03099592913705379,1.3630101586007357,1.2704384617992979,0.8567424723584924,0.697192474780326,0.5479029605059906,-1.2652982891795623,0.2487944240311332,4389.720168413248,4361.09599609375,4332.471823774252,4362.167015656902,4350.74694577826,4339.563232421875,4087.8742602539064,4290.8928753125,12.812865701962462,4.928687983877353,2.4100468481643236,2.5186411357130294,82.8203125,56.035200535911464,58.896957733766264,59.77403990704454,-11.91667911748593
2952,4368.35009765625,4394.18017578125,4354.77978515625,4389.52001953125,98553800.0,0.48462054097628976,0.2361136864654207,12.86376953125,10.75,1.1776169205642097,1.4706822711554848,1.0691740218891357,0.9127130600115556,0.6031135451832016,0.5400184454835147,-1.2392120577126635,0.2674910013063109,4402.08575201666,4369.24599609375,4336.406240170841,4371.2846836150175,4354.439619469021,4342.67462890625,4089.755109863281,4294.9851681125,12.482857436476042,7.456325087603545,3.419302496052168,4.037022591551377,68.830078125,57.71703655253793,77.19841511233126,64.6308635942086,-3.928299479327447
2953,4399.43994140625,4413.240234375,4393.43017578125,4400.68017578125,81370100.0,0.028190733173267684,0.25424548015142157,2.94134521484375,3.284912109375,-1.0146969515997475,1.347970734838115,-1.1792052632166719,0.7546386586568835,-0.06302182689558573,0.5037728533793681,-1.1831758255792268,0.29639749215845634,4416.345151703608,4374.67607421875,4333.006996733891,4381.083181003762,4358.843481974947,4346.405830078125,4091.4117602539063,4300.936868572625,12.695109155883276,10.24196405676048,4.783834808193831,5.4581292485666495,83.47998046875,59.51711324318355,86.47838672967772,74.19125319192521,-9.121954679243945
2954,4388.81005859375,4406.10986328125,4380.47998046875,4396.08984375,63100700.0,0.1658715018207593,-0.10430960324070997,5.93365478515625,-14.280029296875,-0.36231900972225106,1.4044957653871035,0.5387283364816448,0.8725009235830031,-1.1374545809241392,0.7956534861113598,-1.0674888352743164,0.3167451220038797,4412.78326537129,4385.616015625,4358.448765878709,4386.085401919175,4362.390754524952,4349.999423828125,4093.0435595703125,4309.9211378368145,12.441028323074491,11.941546858515721,6.215377218258209,5.726169640257512,52.48974609375,58.415542199750234,83.69196603660576,82.45625595953838,-12.45576084258307
2955,4395.8798828125,4401.7998046875,4366.25,4372.1201171875,73418500.0,-0.5405007929788658,-0.5452510620677644,-4.4661865234375,4.800048828125,-1.4774608535291258,1.4018096126462904,0.8947159738558184,0.9379082927464182,-1.4629165498563765,1.0638422153381468,-0.8744032658161244,0.32304521520364987,4408.633777458831,4387.51806640625,4366.402355353669,4381.430307008616,4363.317360492814,4353.405625,4094.640510253906,4318.18666555987,11.731098153674441,11.224927882159136,7.217287351038395,4.0076405311207415,20.22998046875,52.908714073951025,62.43556739901422,77.53530672176603,-29.8641795808362
2956,4395.33984375,4410.9501953125,4393.06005859375,4405.68994140625,91897900.0,0.23547889410570677,0.7678156893901811,6.1175537109375,14.96484375,0.9210086681854543,1.354519978086551,-1.4289713170780882,1.1446003141473067,-1.4983336907597808,0.9403139882599391,-0.5733250612937495,0.31549024613512616,4416.100649295776,4392.82001953125,4369.5393897667245,4389.516851807827,4367.352844389332,4356.422421875,4096.493859863282,4325.79095106508,11.353264385113775,13.213489557652792,8.416527792361274,4.796961765291519,58.169921875,58.770758738633496,62.78236913609542,69.63663419057193,-5.483527784673215
2957,4385.60986328125,4422.8798828125,4380.8701171875,4402.0498046875,109288700.0,0.3748610095005093,-0.0826235338201786,11.41619873046875,-46.719970703125,0.6312336236399569,1.474848923781959,-1.5226986448080209,1.2078161964913494,-1.49749227558613,0.9505763248617554,-0.0801238037773822,0.28273923327606004,4419.3323837678345,4395.3259765625,4371.319569357165,4393.694502767718,4370.657316798682,4358.864013671875,4098.510258789062,4332.786893729874,10.58584335771366,14.330517120060904,9.5993256579012,4.731191462159703,53.27978515625,57.92867461950739,59.987864446814946,61.73526699397499,-18.278418098461803
2958,4381.4501953125,4384.509765625,4309.25,4312.25,155451000.0,-1.5793902070719397,-2.0399543092828516,-16.5426025390625,-99.9248046875,-1.5354579100843213,1.4807213279979479,-1.5141252384177957,1.2321531784617126,-1.4639269099434384,0.994938363690913,0.5351865575523053,0.22320399482329434,4447.091252227213,4377.63994140625,4308.188630585287,4366.546335178479,4365.0947151988075,4359.1828125,4100.092858886719,4422.8798828125,11.636199055825438,7.878853245223581,9.255231175365676,-1.3763779301420946,-61.27978515625,41.95725215898388,50.98069899937915,57.916977527429964,-97.07785252153049
2959,4266.27001953125,4266.27001953125,4182.85986328125,4202.2001953125,174369400.0,-1.5017761165006984,-2.552027472607108,-13.59991455078125,-53.820068359375,-1.5345303482629853,1.4969340002587461,-1.3895437594109186,1.1333809301084032,-0.9723914916242546,0.845920980949648,0.8333845601197138,0.15830286015815642,4491.044592002125,4338.86201171875,4186.679431435376,4311.7642885564865,4349.580951400111,4357.594013671875,4101.379460449219,4422.8798828125,14.364629968835503,-6.044558463640897,6.195273247564361,-12.239831711205259,-139.18994140625,30.76333691182464,24.63837066242104,45.202311369538506,-91.94220045935296
2960,4211.259765625,4225.56005859375,4192.330078125,4204.60986328125,112569100.0,-0.15790767404164338,0.05734300739498212,1.6600341796875,-11.7900390625,-1.3849251045325015,1.4201253033644614,-1.3032526498244648,1.0536809632866329,0.9750191780253483,0.7667900669772019,0.8688813079517158,0.14838413967439698,4484.814741704357,4305.3599609375,4125.905180170642,4276.046146798074,4335.774181103076,4354.900615234375,4102.749609375,4413.27908203125,16.898172959487706,-16.692106278335814,1.6177973423843257,-18.30990362072014,-158.0,31.196189560275005,6.586564742981757,27.401878134927443,-90.93825588278973
2961,4215.18994140625,4224.2099609375,4166.52978515625,4178.6201171875,127601000.0,-0.8675723923973344,-0.6181250327341374,-6.503662109375,-5.454833984375,-1.5111263953540721,1.4676667584987315,1.1485296429106602,1.1456305534060096,1.2391714422940214,0.7359057329754319,0.8543462004719878,0.1506527060480411,4429.509588704577,4259.94599609375,4090.382403482923,4243.570803594549,4320.807127396831,4351.146015625,4103.970310058594,4404.062313281251,19.509327413781396,-26.91723480982546,-4.089209088057632,-22.828025721767826,-200.56005859375,29.08420534418481,7.278626564250973,12.834520656551383,-95.28366396510509
2962,4160.259765625,4210.81982421875,4159.9501953125,4193.7001953125,115113500.0,0.8038062902660169,0.36088655350536947,18.89886474609375,22.2099609375,1.3712692943679088,1.4964263242543194,1.3989990789119902,1.0485698915483361,0.7911816105225895,0.8419857577057142,0.8723501796559902,0.15129583587663462,4313.9959433487065,4218.27607421875,4122.556205088794,4226.947267500533,4308.701705293561,4347.592216796875,4105.316361083985,4389.810361593751,21.998580973737774,-33.41865708737623,-9.955098687921353,-23.46355839945488,-195.81982421875,31.962426570833806,9.602499906351111,7.822563737861408,-87.16386866735998
2963,4210.18017578125,4235.39990234375,4208.75,4223.0400390625,92986300.0,0.3054468631823743,0.6996171014512328,8.1536865234375,26.6298828125,0.8731663994881023,1.4244945299969451,1.0264560890401082,0.9678077553518609,-1.1834538421420668,0.736640111409672,0.9216212323755129,0.15878300566075965,4229.455176304301,4200.43408203125,4171.412987758199,4225.644858021188,4300.543451366793,4344.99001953125,4106.965361328125,4371.4215482912505,23.510510894231594,-35.79102424685425,-15.122283799707933,-20.668740447146316,-177.64013671875,37.29483494592536,26.361811955703303,14.41431280876859,-76.00505125538552
2964,4214.97021484375,4249.85986328125,4204.93017578125,4246.9599609375,73287900.0,0.7589554483942152,0.566414754625678,17.61236572265625,5.35986328125,1.377320654808014,1.4865860877664985,-1.3418873014219224,1.112584534884129,-1.3083995437896239,0.7168648437307971,1.0051791251333184,0.16556506426649087,4256.829735004676,4209.38603515625,4161.942335307824,4232.749892326626,4295.440261802099,4343.0890234375,4108.68076171875,4354.50384005295,24.46528907282022,-35.33369962967208,-19.164566965700764,-16.169132663971318,-149.1298828125,41.3318783021044,57.04791628896354,31.00407605033945,-66.90759173971178
2965,4247.0498046875,4247.47021484375,4209.9501953125,4233.759765625,106143700.0,-0.31292402193710295,-0.31081515799329806,-0.29376220703125,-28.969970703125,-1.4422929284894728,1.445418271187851,-1.413933984098854,1.0562288265360558,-0.9677710232166565,0.8301425097115913,1.092628293846888,0.172974230849233,4265.930545116927,4215.216015625,4164.501486133074,4233.0865167594175,4289.565928832851,4340.00822265625,4110.355360107422,4338.939548473714,25.351868810081083,-35.625740656755625,-22.456801703911736,-13.168938952843888,-138.3603515625,39.808724886143644,79.40245295687953,54.27072706718226,-71.9280196107562
2966,4219.64990234375,4219.64990234375,4157.509765625,4189.02001953125,130772100.0,-0.725886827613045,-1.0567379485487975,-3.71868896484375,-27.829833984375,-1.5059648031973463,1.4882733718551795,-1.2394926421573143,1.0985495953585975,1.169991958405929,0.7794889911140386,1.1558877188589796,0.17237809592871256,4262.3763085340315,4217.29599609375,4172.215683653468,4218.397684350029,4279.990127946984,4336.060625,4112.064510498047,4324.620400220817,26.878178097011197,-39.01753897711478,-25.768949158552346,-13.248589818562436,-216.669921875,35.08889793062086,70.99603745806702,69.14880223463683,-88.12592230044271
2967,4204.72021484375,4215.35009765625,4159.8701171875,4178.10009765625,127120400.0,-0.6331007968978316,-0.26067962970064623,-3.04754638671875,-2.090087890625,-1.4970425447297486,1.470725226699055,1.234754293338897,1.122155446578637,1.3390201976367768,0.6915040536549721,1.170541431468446,0.1710204812850049,4266.872672797204,4214.1759765625,4161.479280327796,4204.965155452102,4270.286315538343,4331.58203125,4113.725361328125,4307.909336761235,28.29546529201773,-42.101391383639566,-29.03543760356979,-13.065953780069776,-223.94970703125,34.028423176750344,46.16980460274774,65.52276500589824,-92.24090027563214
